"X_uuid","region","district","settlement","X_observation_gps_longitude","X_observation_gps_latitude"
"10d4ab49-e2e9-4c80-acfa-a001dc1bbf05","Gedo","Belet Xaawo","other","41.877085","3.9241150000000005"
"eff5069e-77ad-4696-ae2d-d90118b8346b","Gedo","Belet Xaawo","other","41.877015","3.924125"
"7c141681-1ddc-4801-8886-706e94f65c7d","Gedo","Belet Xaawo","other","41.87557666666667","3.9230183333333333"
"406f1a18-7dae-4d6a-8117-72ab6baecf86","Gedo","Belet Xaawo","other","41.87555666666667","3.9229016666666667"
"649704eb-d2c8-4091-b8af-e59a41eb665d","Gedo","Belet Xaawo","other","41.87547500000001","3.9230583333333335"
"0bbec92d-eb0f-4a83-8f83-8ce6a9b0d476","Middle Shabelle","Balcad","NA-3807-T09-004","45.395381666666665","2.2803933333333335"
"74c263e1-f762-4382-b838-37258b2dc491","Middle Shabelle","Balcad","NA-3807-P08-003","45.39551166666667","2.2804116666666667"
"10d1e7f3-a456-4ca9-86ab-38c0ca849d24","Middle Shabelle","Balcad","NA-3807-T09-004","45.39536","2.2803133333333334"
"62fbe2e3-1e73-4a76-9a33-1ed18454d746","Middle Shabelle","Balcad","NA-3807-T09-004","45.395374999999994","2.280395"
"73024f8e-316e-49a7-9fd5-da29cf20aeb4","Middle Shabelle","Balcad","NA-3807-T09-004","45.39494500000001","2.2806599999999997"
"109ae227-c26b-4730-b1b7-ff95ee9c87d9","Middle Shabelle","Balcad","NA-3807-T09-004","45.395469999999996","2.280356666666667"
"fa0d82a9-fe0a-4d9a-8f1e-7d0a543fd84e","Middle Shabelle","Balcad","NA-3807-Q10-001","45.41792365911087","2.389035964528219"
"ad3afa44-2d82-43e7-8b23-ff8fd17c4db3","Middle Shabelle","Balcad","NA-3807-Q10-001","45.418602184405444","2.3889097514061928"
"8e65d038-e5aa-4fb9-aabb-ca0bd5476ddf","Middle Shabelle","Balcad","NA-3807-Q10-001","45.418454151527754","2.388909501769876"
"940cb044-f58c-4378-9009-b3964a1d0e73","Middle Shabelle","Balcad","NA-3807-Q10-001","45.4185601685383","2.388918878086619"
"4b7b7a9b-6776-45a6-89cd-992201e1be13","Middle Shabelle","Balcad","NA-3807-Q10-001","45.418408479270724","2.388886809520877"
"e9b2aaf4-a785-4742-9ad2-9451f67860f9","Middle Shabelle","Balcad","NA-3807-R09-005","45.46528333333334","2.4345999999999997"
"04cab36c-e08c-44de-97ed-3e6927ada55d","Middle Shabelle","Balcad","NA-3807-R09-005","45.465385","2.4347149999999997"
"110a02fa-58cf-4152-9687-1f7ea630bfa5","Middle Shabelle","Balcad","NA-3807-R09-005","45.46547666666667","2.434591666666667"
"6984bea9-fba8-4624-80cb-67fdd090974f","Middle Shabelle","Balcad","NA-3807-R09-005","45.465261666666656","2.4344166666666665"
"59753071-137b-4aeb-8449-ce81b4f432a3","Middle Shabelle","Balcad","NA-3807-R09-002","45.465318333333336","2.4348116666666666"
"5157c5f5-4bc4-4e6c-8edb-ab2b906834de","Middle Shabelle","Jowhar","NA-3807-F12-005","45.509546666666665","2.773328333333333"
"9b965b36-a47e-48f2-a08a-5c33bcfe381e","Middle Shabelle","Jowhar","NA-3807-F12-005","45.50909166666667","2.7724849999999996"
"86294efe-3c45-4c46-8c69-2b6ba6140fae","Middle Shabelle","Jowhar","NA-3807-F12-005","45.50895833333334","2.7715283333333334"
"4809317c-4b66-42df-85c8-5cd0b675c3a4","Middle Shabelle","Jowhar","NA-3807-F12-005","45.508496666666666","2.772851666666667"
"86987a34-ecfe-442d-bce9-127f598c0f21","Middle Shabelle","Jowhar","NA-3807-F12-005","45.50892166666666","2.771945"
"5708e1d3-c494-43c2-b342-1a090bd43a5c","Gedo","Belet Xaawo","NA-3704-F31-001","41.88281351","3.91666061"
"ee0dcb66-13e7-4e74-a43b-2a4b4b09b8f2","Gedo","Belet Xaawo","NA-3704-F31-001","41.88543979","3.9149417"
"01a8ba46-3df8-42ad-8e70-29b7064d52e7","Gedo","Belet Xaawo","NA-3704-F31-001","41.88634754","3.9164351"
"359ab2fd-48e6-481a-baee-6e04752f1809","Gedo","Belet Xaawo","NA-3704-F31-001","41.87762346","3.92784692"
"4686999f-14a2-41e4-9970-5d97e9b5f640","Gedo","Belet Xaawo","NA-3704-F31-001","0.0","0.0"
"7fb7548e-ab8e-4c6e-ad3f-e6eebe0da7cf","Gedo","Garbahaarey","NA-3801-S05-004","42.21713243","3.32945132"
"8ef046c8-f467-47d7-a80f-a2b9a259540b","Gedo","Garbahaarey","NA-3801-S05-004","42.21670665","3.33026727"
"c0515368-3562-4ce1-b9a4-5ab0a9fa20a2","Gedo","Garbahaarey","NA-3801-S05-004","42.21784225","3.33003865"
"a4b82f00-ed2d-4371-bc7b-e39ed041da84","Gedo","Garbahaarey","NA-3801-S05-004","42.21693577","3.33040267"
"10d8f299-286c-44ca-909d-9fea40d006db","Gedo","Garbahaarey","NA-3801-S05-004","42.21716109","3.33056918"
"3e9d9c76-1c29-45ad-ba8e-7498fcbcb796","Gedo","Garbahaarey","NA-3801-S05-004","42.21834215","3.33041304"
"c6156396-0075-4d9b-a2ce-b3d62bedea79","Gedo","Garbahaarey","NA-3801-S05-004","42.21984","3.32873497"
"334895a4-c49f-41b3-85d6-f5c991c81a6c","Gedo","Garbahaarey","NA-3801-S05-004","42.21868401","3.32879293"
"e013d315-c62b-45b5-9227-e7a8991e0911","Gedo","Garbahaarey","NA-3801-S05-004","42.21925088","3.32963872"
"111c8243-4144-411c-a6d2-4d518bf2072a","Gedo","Garbahaarey","NA-3801-S05-004","42.21720374","3.33048963"
"18a48a69-156c-44d6-9b7b-f323713e63ad","Bay","Baidoa","NA-3802-W04-003","43.6737699","3.1392259"
"6de13af9-3a8a-4e01-9e3c-d43314470609","Bay","Baidoa","other","43.6634703","3.140547"
"aa991cfd-078a-4585-80c2-ff8016a626e8","Bay","Baidoa","NA-3802-X04-008","43.65883816033602","3.1104320660233498"
"cc4c1ac6-6393-48b7-bf9c-d069989cb812","Bay","Baidoa","NA-3802-X04-008","43.661108734086156","3.1109887501224875"
"17f5073c-8b9b-46ee-8ef1-e51f6c7f214b","Bay","Baidoa","NA-3802-X04-008","43.658076748251915","3.112002667039633"
"a795430c-37e4-4403-86c9-5d2fc6a59968","Bay","Baidoa","NA-3802-X04-008","43.660567","3.1107291"
"89e03fed-5c1f-47e2-92ec-fcc0b5bace1f","Bay","Baidoa","NA-3802-X04-008","43.658611765131354","3.111418574117124"
"7ebc6977-d68a-474e-96b6-7eb96f08bd9f","Bay","Baidoa","NA-3802-X04-008","43.6586676","3.112975"
"b5441f2a-f77d-4f18-882a-18be314bba05","Bay","Baidoa","NA-3802-X04-008","43.6582563","3.1119588"
"6eaaee75-ba9f-41e9-a5fb-990217c20cd1","Bay","Baidoa","NA-3802-X04-008","43.6575226","3.1122081"
"69ab0ce8-cd77-42e9-931c-a9765b2ada07","Bay","Baidoa","NA-3802-X04-008","43.658373299986124","3.1126174377277493"
"a4fb2edb-c585-488e-810d-653eb75833c0","Bay","Baidoa","NA-3802-X04-008","43.657993","3.1112482"
"564d8f63-fa6c-4234-84f9-87db3e255112","Bay","Baidoa","NA-3802-X04-008","43.6587137","3.1109551"
"31392363-ce8a-493e-ab21-6ad8efca7641","Bay","Baidoa","NA-3802-X04-008","43.6592365","3.1108981"
"5529e933-8e07-495f-8dff-0b53007ac5a8","Bay","Baidoa","NA-3802-X04-008","43.6619626","3.1101453"
"1904852c-9267-47bc-bc14-7065b03638cc","Bay","Baidoa","NA-3802-X04-008","43.6617739","3.1099189"
"876fd8d8-465d-4bed-a854-714dd32d1ec7","Bay","Baidoa","NA-3802-X04-008","43.6602214","3.1092687"
"693f4e10-8bf0-43bd-ae46-1b193ec2d112","Bay","Baidoa","other","43.654231","3.1198633"
"5c330366-e273-4277-a8d1-c690e07bfd4c","Bay","Baidoa","NA-3802-W04-003","43.6687935","3.1379116"
"ee342e3a-df36-47af-8709-f6c6674b04ad","Bay","Baidoa","other","43.669445","3.145201"
"cbcef681-437f-44c5-8b03-7ba4e59f409b","Bay","Baidoa","other","43.66576513275504","3.133774660527706"
"c2882f73-7cb4-41a6-a1d6-c83dd1ba6336","Bay","Baidoa","NA-3802-X04-008","43.6608042","3.1097478"
"57a9d939-257e-4627-9f48-051b0f90d052","Bay","Baidoa","NA-3802-X04-008","43.6615511","3.1110606"
"e3675531-c6af-4587-8036-6b44436bac93","Bay","Baidoa","NA-3802-X04-008","43.6614743","3.1113028"
"816180e8-ebd9-4cab-b8c5-4fad0dfea6cd","Bay","Baidoa","NA-3802-X04-008","43.6614495","3.1103681"
"004a0654-6894-4955-a9fd-055f267aa083","Bay","Baidoa","NA-3802-X04-008","43.659848095849156","3.1107184756547213"
"8dc04331-41ad-4993-ae08-474907412b5d","Bay","Baidoa","NA-3802-X04-008","43.65746587514877","3.1117194844409823"
"ad39533f-99ff-4711-b907-9b9d8882dd6c","Bay","Baidoa","other","43.654231","3.1198633"
"bccf7248-da46-4b2f-8e28-e9209bd66629","Bay","Baidoa","other","43.654231","3.1198633"
"ff573234-a02b-43f0-8640-bffed05224a9","Bari","Iskushuban","NC-3906-T17-002","50.23052383214235","10.282953972928226"
"7597d59e-e17b-4c31-a91b-aabc3cf81649","Lower Juba","Afmadow","other","42.06998814828694","0.5072775995358825"
"d225ff02-f69f-43a4-8e42-25577a1c9a05","Woqooyi Galbeed","Gebiley","NC-3810-H03-008","43.6178652","9.6950702"
"725f5a78-d8be-4dc1-9420-c7206ceaf00b","Woqooyi Galbeed","Gebiley","NC-3810-H03-008","43.617635","9.6945507"
"6faa96ce-4ace-4cc5-ae27-d6610ac4c196","Woqooyi Galbeed","Gebiley","NC-3810-H03-008","43.6181182","9.694517"
"b3e18410-0fda-4068-94a8-be07b8671a1e","Woqooyi Galbeed","Gebiley","NC-3810-H03-008","43.6180186","9.6942545"
"b3b08d86-93b3-4cc6-96ba-2702903d8ef2","Woqooyi Galbeed","Gebiley","NC-3810-H03-008","43.6220445","9.692098"
"e1a70fd2-0451-41ec-a315-0ac416f6d780","Middle Shabelle","Jowhar","NA-3807-F12-005","45.509724307190176","2.7718746021300067"
"8b04c021-7b54-43a6-a7fd-3aca1c8c5f7e","Middle Shabelle","Jowhar","NA-3807-F12-005","45.50922630663826","2.773164383217841"
"b5b0278e-822d-4ff4-969b-85f9103f450d","Middle Shabelle","Jowhar","NA-3807-F12-005","45.509321890101624","2.77213917976974"
"93c8565e-00fd-4139-9ff1-ba4ed385dddf","Gedo","Baardheere","other","42.298521666666666","2.331365"
"49158270-7070-493e-84bc-d5f416c27bb6","Middle Shabelle","Jowhar","NA-3807-F12-005","45.5092362578539","2.77211100001463"
"27d058e4-04f1-4864-8140-471bdf1a030b","Middle Shabelle","Jowhar","NA-3807-F12-005","45.50918941715871","2.7725544956231802"
"5f007cbd-e3a4-451a-b12d-04282784e509","Bakool","Waajid","NA-3801-E28-004","43.24877584671937","3.8083805770213055"
"70f77a54-59ba-44c4-81ec-a1abfbc21d77","Bakool","Waajid","NA-3801-E28-004","43.248868733496806","3.808313425215934"
"08741a9d-9113-4b71-9dea-d39ee90ef808","Bakool","Waajid","NA-3801-E28-004","43.248819107123424","3.808526539186378"
"6ce329ea-22d3-4cc4-95d4-4cd8ce6a691d","Bakool","Waajid","NA-3801-E28-004","43.24884250461904","3.8083538522246876"
"fc289738-be22-4ef3-b782-8b1f236a9b9e","Bakool","Waajid","NA-3801-E28-004","43.24687821365749","3.8036232999477595"
"342013b5-81f2-4c20-a607-4fecf6bf733e","Bakool","Waajid","NA-3801-E28-004","43.24691423632062","3.8036077072040055"
"a432a322-405a-42e9-9e34-badeb431b0eb","Bakool","Waajid","NA-3801-E28-004","43.246662194522585","3.803256820144287"
"9066480b-ce0a-4895-894e-a67aa1a91589","Bakool","Waajid","NA-3801-E28-004","43.24669123524649","3.803432076351814"
"5f84e4a7-93af-481c-b5f7-d572c3780016","Bakool","Waajid","NA-3801-E28-004","43.24660777937129","3.803276961626558"
"a7781ed0-97ae-4e23-867d-c94e86851134","Bay","Baidoa","other","43.66774736903608","3.131142114289105"
"55f075e2-8541-4e85-a1bc-c985f87bbc97","Bay","Baidoa","NA-3802-X04-006","43.64957261790647","3.116705999452517"
"1cd22154-6a2f-4ee2-847a-67308cd80a65","Bay","Baidoa","NA-3802-X04-006","43.65031241445826","3.118701179887524"
"4887d688-25ce-4064-aa02-f1fdbf0adb70","Bay","Baidoa","NA-3802-X04-005","43.649910363476316","3.1186602442989275"
"f5f0cc34-18ee-4668-8906-767bfa87c56d","Bay","Baidoa","NA-3802-X04-004","43.65108371224726","3.1186313956979603"
"bc9ab832-9618-4ac5-a39f-449c6fbc16a0","Bay","Baidoa","NA-3802-X04-004","43.65169389107893","3.1182554400276428"
"c9de6263-761e-4ea7-98f4-28982fa41b00","Bay","Baidoa","NA-3802-X04-003","43.65204830806698","3.118099497788627"
"7c154bd3-36c5-44fb-a103-3ca7c13d7818","Bay","Baidoa","NA-3802-X04-004","43.65182894835793","3.118175126922298"
"56281f31-b577-4e37-a52f-b733d4f1a960","Bay","Baidoa","NA-3802-X04-008","43.6615316","3.1100294"
"a4c18bb8-09ac-4496-9601-b942b7ca4a42","Bay","Baidoa","NA-3802-X04-008","43.6614329","3.1096378"
"5d93d4c9-d82c-4592-b1e2-7454c95661c7","Bay","Baidoa","NA-3802-X04-008","43.6608974","3.1098509"
"f2aa1e01-ccd9-4b35-888e-56381edfa1f4","Bay","Baidoa","NA-3802-X04-008","43.6600992","3.1098065"
"1783c1c1-cfe1-4008-9ade-193af6295cd5","Bay","Baidoa","NA-3802-X04-008","43.6593207","3.1101727"
"c85d8488-0db9-4a22-bca9-5ae4526619a0","Bay","Baidoa","NA-3802-X04-008","43.658475","3.1103963"
"59f8a80f-c78e-44b1-99b7-2a75bf41d291","Bay","Baidoa","NA-3802-W04-003","43.6627741","3.1106072"
"c63882a0-7d9b-4bc0-b553-8816b2ba5209","Bay","Baidoa","NA-3802-X04-008","43.6618225","3.1111374"
"efa8f6ef-5342-4da1-a17a-4851395b8ffa","Bay","Baidoa","NA-3802-X04-008","43.6607524","3.1104794"
"662ea93c-2cb8-4934-ba22-e40fc1305582","Bay","Baidoa","NA-3802-X04-006","43.650105","3.1186283333333336"
"46859236-8366-4575-9649-56e3bdba4187","Bay","Baidoa","NA-3802-X04-006","43.65019","3.1186916666666673"
"679d1ea8-97aa-4896-b9df-61894503e41f","Bay","Baidoa","NA-3802-X04-005","43.651668333333326","3.1183916666666667"
"5cd1e02c-507d-4689-8c7e-8deb0c44e914","Bay","Baidoa","NA-3802-X04-004","43.651626666666665","3.1182866666666667"
"00d7d77e-85f8-4117-abcc-e44301f6fc4b","Bay","Baidoa","NA-3802-X04-003","43.65164","3.118276666666667"
"b5d000d0-88eb-46ce-b809-a2cf7c1dcf8c","Bay","Baidoa","NA-3802-X04-003","43.64834333333333","3.1141166666666664"
"088bf910-9e8c-4a72-bb27-33a2333a35ba","Bay","Baidoa","other","43.654231","3.1198633"
"86a3295e-c599-4099-a9de-f6bcda750eb9","Bay","Baidoa","other","43.66364937275648","3.1405477412045"
"a20fb8d1-09b3-4681-b183-03d1abb2f457","Bay","Baidoa","other","43.669275","3.1452199999999997"
"29bb30f2-09f7-4a5c-9cd3-bb2563c43361","Bay","Baidoa","NA-3802-W04-003","43.66896","3.1378350000000004"
"de2cb79c-ff37-4997-b924-ea9056170640","Bay","Baidoa","NA-3802-W04-003","43.673935","3.1389699999999996"
"bc2c10d2-ba2b-487d-965c-bd7d6294aaf8","Bay","Baidoa","NA-3802-W04-003","43.67392666666667","3.1391250000000004"
"83e1f57e-23d6-44ee-98c7-571be233f4ea","Bay","Baidoa","other","43.6635690741241","3.1384649639949203"
"a50c4786-4cbb-4988-b2d5-59c5e18ca6be","Bay","Baidoa","other","43.66349548101425","3.1406148802489042"
"b0ff6253-fa5b-4e60-be03-b8771a440212","Bay","Baidoa","NA-3802-X04-006","43.65017687","3.11762383"
"937e093f-bc85-4fd1-9964-0848c2d15751","Bay","Baidoa","NA-3802-X04-006","43.65017435","3.11765553"
"134246be-adb5-48cb-8c8f-8d4241cf7afd","Bay","Baidoa","NA-3802-X04-006","43.65018688","3.11750241"
"a8894566-f259-482f-82d5-f20c8e7e3239","Bay","Baidoa","NA-3802-X04-006","43.65002179","3.11749942"
"c6c4c48b-25f6-4d09-beb0-309d869560cd","Bay","Baidoa","NA-3802-X04-006","43.65029342","3.11738084"
"1379f234-35d4-45e9-9118-2d68ab5cbb15","Bay","Baidoa","NA-3802-X04-012","43.64965188","3.11730321"
"95b1a613-98de-4e2f-940a-31be014fbdbd","Bay","Baidoa","NA-3802-X04-004","43.64948063","3.11760689"
"06b1cdc1-8954-4714-a1d5-0df614a1d7cf","Bay","Baidoa","NA-3802-X04-006","43.649648409336805","3.117375005967915"
"7083170e-beda-4a4f-a6a6-f7f8a677eaba","Bay","Baidoa","NA-3802-X04-007","43.64949082955718","3.118472658097744"
"149298fd-2a1c-4fed-9428-965d35439a8c","Bay","Baidoa","NA-3802-X04-006","43.649430898949504","3.118706136010587"
"3b02ab1e-d407-4502-bfd6-9c8228781d1e","Bay","Baidoa","NA-3802-X04-006","43.64940977655351","3.1182901840656996"
"26052239-8ce9-497f-9305-c2fe9e6f27ce","Bay","Baidoa","NA-3802-X04-006","43.65000447258353","3.117325217463076"
"456fb5e9-7d42-4624-b6f5-6109c933a208","Bay","Baidoa","NA-3802-X04-006","43.649872625246644","3.1170691503211856"
"18db31ee-70fc-4cf5-bf11-52ba968e89fa","Bay","Baidoa","NA-3802-X04-006","43.65011000074446","3.1169699924066663"
"11351b64-c563-4c4f-b540-f7fc13f9f839","Bay","Baidoa","NA-3802-X04-001","43.649295","3.117823333333333"
"6ceb5e24-a426-4d19-a96f-62e11af83c2e","Bay","Baidoa","NA-3802-X04-006","43.64919","3.1176933333333334"
"ffefcfa7-e9b8-4e99-a96c-1efd8495cec8","Bay","Baidoa","NA-3802-X04-006","43.64923333333333","3.1176516666666667"
"25dd8299-98eb-4fc6-a711-46f77c083864","Bay","Baidoa","NA-3802-X04-006","43.64936833333333","3.11755"
"370c2084-5944-4b1e-ae0e-894cdb1cbb93","Bay","Baidoa","other","43.6678172","3.1313451"
"d7da3c64-beb5-4e27-a757-4f8e341c0691","Bay","Baidoa","other","43.6677242","3.1313967"
"a176e64b-9836-46cd-b715-10db1060f5da","Bay","Baidoa","other","43.6658208","3.1337923"
"9756255d-683c-46b6-9147-fb7748d42e08","Bay","Baidoa","other","43.6659548","3.1337812"
"123c0640-c9f2-4d31-9d8b-f483a25497a2","Bay","Baidoa","other","43.663572","3.1405846"
"a2a28fea-21c0-41ed-a228-6a16d6edc5a2","Bay","Baidoa","other","43.6694594","3.1453898"
"915de128-ff8b-4fba-8e82-3808b3c53262","Bay","Baidoa","other","43.6689663","3.1380944"
"45a635a8-b71e-4678-8cb0-d56070968620","Bay","Baidoa","other","43.6690136","3.1380185"
"d0a54061-61d8-441e-b67e-5c7ffe336096","Bay","Baidoa","other","43.6741962","3.1389672"
"75914066-98f3-4db8-92b1-389cd602b208","Bay","Baidoa","NA-3801-Y31-005","43.6695053","3.145212"
"c12b7ff9-8f60-4877-8a75-bb70567c3002","Bay","Baidoa","NA-3801-Y31-005","43.6696225","3.1451008"
"bedffa67-16e7-4065-bd21-e3ccab2c7801","Bay","Baidoa","NA-3802-X04-008","43.66064961833766","3.111087272850393"
"3caf2559-2747-4580-a51e-7c7e6424d4b4","Bay","Baidoa","NA-3802-X04-008","43.66064629431692","3.11081550506875"
"73dfc250-0b3e-447c-8fa8-49f30782dce8","Bay","Baidoa","NA-3802-X04-008","43.6602634799143","3.1112952823851043"
"cdef2e49-5f30-4c3e-b457-3e07d154d797","Bay","Baidoa","NA-3802-X04-008","43.6592061847648","3.1110915581503233"
"a7cca08d-ba6f-41a3-b140-79d23404cfc7","Bay","Baidoa","NA-3802-W04-003","43.6690423","3.1379036"
"57707e4a-e0a4-4710-bf34-a59adaac0da2","Bay","Baidoa","NA-3802-X04-008","43.65953367559658","3.110612340836624"
"227439a8-938f-4211-849b-7cc3eec505e3","Bay","Baidoa","NA-3802-W04-003","43.6741336","3.1389919"
"4cffe7ab-f696-4afe-8bca-fe48de4cf1f0","Bay","Baidoa","NA-3802-X04-008","43.66071560351426","3.111003801281091"
"98a39d2a-2ec9-4d5d-8c04-724d704c5bbc","Bay","Baidoa","NA-3802-X04-008","43.66073673548955","3.1107791592231258"
"80035177-8ca4-48c9-ade1-304543b1057f","Bay","Baidoa","other","43.67317322641611","3.1409518327564"
"42bad73a-24ae-46fc-a62e-eaf5d86617e0","Bay","Baidoa","other","43.673016065731645","3.140816926024854"
"99d7962c-340b-4f5a-a678-884554a92b07","Bay","Baidoa","NA-3802-L02-003","43.6730873119086","3.1408418202772737"
"5278a6a4-08a8-4839-bb95-3e376073aa23","Bay","Baidoa","other","43.671611761674285","3.140435046516359"
"7a0d0278-2edc-4d0a-a6dd-d3ec5ba47108","Bay","Baidoa","other","43.671627854928374","3.1405974039807916"
"8d416011-1f31-46d3-aecd-8d4b35fb88bc","Bay","Baidoa","other","43.67315704934299","3.1409260584041476"
"099232b2-9719-4e14-886c-065770f1adbb","Bay","Baidoa","NA-3802-L02-003","43.67137882858515","3.140639439225197"
"dc152859-af4e-4384-89cd-59644be3ffd9","Bay","Baidoa","NA-3802-L02-003","43.67134915664792","3.140593715943396"
"60e1f9b0-7784-4e40-926c-1afd75a992e7","Bay","Baidoa","NA-3802-L02-003","43.6731545","3.1408726"
"87a38614-6c2a-4ee3-a5cc-d556d83d404e","Bay","Baidoa","other","43.671285909821826","3.1404671072384276"
"16533e08-abbb-4a4c-9000-0c4db11ff7eb","Bay","Baidoa","other","43.6311244033277","3.0908252857625484"
"167e0b26-4513-43cf-a42e-c8522453a74a","Bay","Baidoa","other","43.6632758","3.1424806"
"e1e241d7-21c5-483b-8ab9-e9a82b9035cc","Bay","Baidoa","other","43.66692066192627","3.1418670946732163"
"f7810c59-50ff-4b2e-90bc-08967012bee8","Bay","Baidoa","other","43.6485325","3.1072656"
"e8d210bf-f615-4127-ab57-02a2860bd38c","Bay","Baidoa","other","43.6592296","3.1370274"
"5dbcaffe-244c-4ec6-8e41-608ca665e627","Bay","Baidoa","NA-3802-X04-018","43.6617174","3.1324848"
"29df79f7-4c79-4372-b313-e51d5843e9e7","Bay","Baidoa","NA-3802-X04-006","43.6576186","3.1207937"
"296d8016-1eb5-446d-aceb-ebe70a471d4a","Bay","Baidoa","NA-3802-X04-013","43.6634585","3.1423599"
"8fa2da9b-6e4f-436d-92cf-0f111e1a4d4a","Bay","Baidoa","NA-3802-M08-003","43.66685075685382","3.141789101064205"
"71d9fbab-481b-4fbc-b21c-a65a340f5642","Bay","Baidoa","NA-3802-X04-009","43.64234499999999","3.1047933333333333"
"5e5ef913-d536-44bc-a932-7958bd67fa04","Bay","Baidoa","NA-3802-X04-018","43.63892333333333","3.1326150000000004"
"c752bc8b-c629-4b51-b2d8-7ec735eb2f8c","Bay","Baidoa","NA-3802-X04-018","43.63905166666667","3.1326066666666663"
"bda77f9c-6632-4060-867a-03560d0d1131","Bay","Qansax Dheere","other","43.66585333333334","3.1450949999999995"
"59107f32-afa4-4125-b4bf-cd4dd3aa6dcb","Bay","Baidoa","NA-3802-X04-009","43.6421992","3.1047053"
"99d56821-62ab-4451-a3e6-fd0a3a09ba54","Bay","Baidoa","NA-3802-X04-009","43.64214","3.1048815"
"145ca8ff-caa5-4c27-8442-29225e3f1bbc","Bay","Baidoa","NA-3802-X04-018","43.639082","3.1326603"
"2d00aee3-ab55-4141-bfcb-0dbf2c2f7ab7","Bay","Baidoa","NA-3801-Y31-005","43.6658788","3.1451023"
"e145ec93-8cad-40f2-afcd-a56d90084210","Bay","Baidoa","other","43.6422613","3.1048133"
"15ce6dc8-b4d3-4d4c-acc3-1f9e75ce8460","Bay","Baidoa","other","43.6389927","3.1326377"
"ecfe81d0-eff4-4728-aaa6-963847c1e131","Bay","Baidoa","other","43.6660153","3.1451858"
"7127218d-cff3-428e-aefb-bc65df42a8cf","Bay","Baidoa","other","43.6657947","3.145368"
"af5f8829-f624-423f-bb90-141cde257389","Bay","Baidoa","NA-3802-X04-009","43.6421207","3.104912"
"2a5c6621-fc26-42d9-874b-9a94a9c6ba57","Bay","Baidoa","NA-3801-Y31-005","43.6388742","3.1326149"
"68527a54-b609-4cb0-bdab-fe9a62edd7ba","Bay","Baidoa","NA-3802-W04-003","43.6659195","3.1452295"
"f38683e3-dc75-4ec8-95ce-d3fe931e5edc","Bay","Baidoa","NA-3802-X04-006","43.65157851756668","3.118959909587844"
"811595c7-6fdb-42f3-922c-df0b49991b46","Bay","Baidoa","NA-3802-X04-005","43.65194634508648","3.1238183937755255"
"4c1f519a-8fac-4438-9012-6c0f817c88ab","Bay","Baidoa","NA-3802-X04-004","43.65179972245079","3.1232053795969814"
"8a8e6ed0-8d1b-4bb1-9317-f90d53f0cd48","Bay","Baidoa","NA-3802-X04-003","43.651721583133515","3.118230125201963"
"8f6a3aeb-7e5f-420c-ae90-0af770878cad","Bay","Baidoa","NA-3802-X04-005","43.651516963217716","3.1184798125006528"
"5ec65595-9788-4ba9-8e4a-add3b0db0fb2","Bay","Baidoa","NA-3802-X04-003","43.652619246001365","3.1192764384708753"
"2cc8e533-5251-444c-ba2f-b3d9e7721cca","Bay","Baidoa","NA-3802-X04-012","43.659380188445844","3.122690365149423"
"ab4cc690-b7be-4be4-bb15-bc5d87249d52","Bay","Baidoa","NA-3802-X04-005","43.6501225","3.1191907"
"cd34e265-b950-4d35-9a49-a61fda167b59","Bay","Baidoa","NA-3802-X04-005","43.6541678","3.1199739"
"e7c6a941-88ba-47c1-84e3-1900c9eb1f04","Bay","Baidoa","NA-3802-X04-005","43.6501225","3.1191907"
"26fa9fd7-769f-47f7-b5bb-272d82f8c1fc","Bay","Baidoa","NA-3802-X04-004","43.6541678","3.1199739"
"163b4bbf-e6a4-405c-935c-7e54488354d8","Bay","Baidoa","NA-3802-X04-006","43.6541678","3.1199739"
"79e1db1e-d2e4-4a45-9817-8eacc8a13efc","Bay","Baidoa","NA-3802-X04-004","43.6541678","3.1199739"
"0879e182-68da-4fa7-b0f9-697dffaf687b","Bay","Baidoa","NA-3802-X04-005","43.6541678","3.1199739"
"c6534f8b-2e51-4a31-9aff-4f93cb3a5e97","Bay","Baidoa","NA-3802-X04-001","43.650130000000004","3.117433333333333"
"7ab9b078-228b-4a0d-8ca5-fdd792d4d498","Bay","Baidoa","NA-3802-X04-005","43.64973666666666","3.1172050000000002"
"63d88f0a-2ef1-4193-a1c2-ebb5bbac2773","Bay","Baidoa","NA-3802-X04-006","43.64955166666667","3.1151016666666664"
"7ef82790-84de-4f36-8b78-fdc457ce07ce","Bay","Baidoa","NA-3802-X04-001","43.64839","3.114158333333333"
"a7b2f7b7-dc18-4f5f-bbeb-b6f80df56ba3","Bay","Baidoa","NA-3802-X04-001","43.64798833333332","3.1141766666666664"
"50594d1d-193f-4495-846e-c4e62a533f91","Bay","Baidoa","NA-3802-X04-001","43.648258333333324","3.11406"
"eb8ab932-6b97-4580-b464-af4abae1ad24","Bay","Baidoa","NA-3802-X04-001","43.64837000000001","3.1141533333333333"
"3c9960cd-4ae3-4311-83b0-4853e95d744d","Bay","Baidoa","other","43.6311125010252","3.0906760040670633"
"e9d5f184-2091-461d-a54f-cf2c66bf4666","Bay","Baidoa","NA-3802-X04-008","43.66208388470113","3.1112125469371676"
"736f61b4-6dbc-4d51-8946-81fba8a406fb","Bay","Baidoa","NA-3802-X04-008","43.66122624836862","3.112244065850973"
